start_date,anio,mes,mes_cont,zona,rooms,bedrooms,bathrooms,surface_total,price,price_per_m2
2020-09-18,2020,9,9,1_0,3.0,2.0,1.0,47.0,145000.0,3085.1063829787236
2020-09-18,2020,9,9,2_5,3.0,2.0,2.0,118.0,370000.0,3135.593220338983
2020-09-18,2020,9,9,1_0,3.0,2.0,1.0,62.0,125000.0,2016.1290322580646
2020-09-18,2020,9,9,1_1,3.0,2.0,1.0,50.0,176000.0,3520.0
2020-09-18,2020,9,9,1_2,4.0,3.0,2.0,111.0,265000.0,2387.387387387387
2020-09-18,2020,9,9,0_1,4.0,3.0,3.0,81.0,278000.0,3432.098765432099
2020-09-18,2020,9,9,1_0,8.0,3.0,3.0,504.0,650000.0,1289.6825396825398
2020-09-18,2020,9,9,1_1,5.0,4.0,3.0,175.0,278000.0,1588.5714285714287
2020-09-18,2020,9,9,1_1,6.0,5.0,1.0,68.0,148000.0,2176.470588235294
2020-07-07,2020,7,7,2_1,3.0,2.0,1.0,30.0,84700.0,2823.3333333333335
2020-07-07,2020,7,7,1_2,3.0,2.0,2.0,140.0,510000.0,3642.8571428571427
2020-07-07,2020,7,7,1_2,3.0,2.0,2.0,140.0,510000.0,3642.8571428571427
2020-07-07,2020,7,7,1_2,3.0,1.0,1.0,59.0,295000.0,5000.0
2020-07-07,2020,7,7,1_2,3.0,1.0,1.0,59.0,295000.0,5000.0
2020-07-07,2020,7,7,1_2,3.0,1.0,1.0,59.0,295000.0,5000.0
2020-07-07,2020,7,7,1_2,3.0,1.0,1.0,50.0,277000.0,5540.0
2020-07-07,2020,7,7,1_2,3.0,1.0,1.0,71.0,270000.0,3802.8169014084506
2020-07-07,2020,7,7,1_2,3.0,1.0,1.0,71.0,270000.0,3802.8169014084506
2020-07-07,2020,7,7,1_2,3.0,2.0,1.0,37.0,110000.0,2972.972972972973
2020-07-07,2020,7,7,1_2,3.0,2.0,1.0,37.0,110000.0,2972.972972972973
2020-07-07,2020,7,7,1_2,3.0,2.0,1.0,37.0,110000.0,2972.972972972973
2020-07-07,2020,7,7,0_1,1.0,2.0,1.0,39.0,119000.0,3051.2820512820513
2020-07-07,2020,7,7,1_1,1.0,2.0,1.0,68.0,105000.0,1544.1176470588234
2020-07-07,2020,7,7,1_1,2.0,1.0,1.0,45.0,121000.0,2688.8888888888887
2020-07-07,2020,7,7,1_1,3.0,2.0,2.0,89.0,185000.0,2078.6516853932585
2020-07-07,2020,7,7,0_1,4.0,3.0,2.0,136.0,305000.0,2242.6470588235293
2020-05-22,2020,5,5,2_3,1.0,2.0,1.0,26.0,88000.0,3384.6153846153848
2020-05-22,2020,5,5,1_2,3.0,3.0,3.0,108.0,325000.0,3009.259259259259
2021-03-23,2021,3,15,1_2,1.0,2.0,1.0,68.0,122000.0,1794.1176470588234
2021-03-23,2021,3,15,1_2,1.0,2.0,1.0,68.0,117000.0,1720.5882352941176
2021-03-23,2021,3,15,1_2,1.0,2.0,1.0,68.0,122000.0,1794.1176470588234
2021-03-23,2021,3,15,1_2,2.0,2.0,1.0,68.0,155000.0,2279.4117647058824
2021-03-23,2021,3,15,1_2,2.0,2.0,1.0,68.0,160000.0,2352.9411764705883
2021-03-23,2021,3,15,1_2,2.0,2.0,1.0,68.0,165000.0,2426.470588235294
2021-03-23,2021,3,15,1_2,3.0,3.0,5.0,270.0,1040000.0,3851.8518518518517
2021-03-23,2021,3,15,0_1,3.0,2.0,2.0,96.0,375000.0,3906.25
2021-03-23,2021,3,15,0_1,3.0,2.0,2.0,171.0,700000.0,4093.5672514619882
2021-03-23,2021,3,15,1_2,3.0,2.0,3.0,130.0,400000.0,3076.923076923077
2021-01-13,2021,1,13,2_2,2.0,1.0,1.0,33.0,65000.0,1969.6969696969697
2021-01-13,2021,1,13,1_0,2.0,2.0,1.0,68.0,79000.0,1161.764705882353
2021-01-13,2021,1,13,2_2,3.0,2.0,1.0,47.0,119000.0,2531.9148936170213
2021-01-13,2021,1,13,1_1,4.0,3.0,2.0,107.0,139900.0,1307.4766355140187
2020-11-23,2020,11,11,1_2,3.0,2.0,1.0,34.0,120000.0,3529.4117647058824
2020-11-23,2020,11,11,1_2,3.0,1.0,1.0,56.0,167000.0,2982.1428571428573
2020-11-23,2020,11,11,1_2,3.0,1.0,1.0,48.0,169500.0,3531.25
2020-11-23,2020,11,11,1_2,3.0,1.0,1.0,56.0,158000.0,2821.4285714285716
2020-11-23,2020,11,11,2_1,3.0,2.0,1.0,60.0,140000.0,2333.3333333333335
2020-11-23,2020,11,11,0_1,3.0,3.0,2.0,120.0,304000.0,2533.3333333333335
2020-11-23,2020,11,11,0_1,3.0,3.0,1.0,66.0,215000.0,3257.5757575757575
2020-04-21,2020,4,4,1_1,3.0,4.0,5.0,256.0,480000.0,1875.0
2020-04-21,2020,4,4,3_4,3.0,2.0,2.0,128.0,320000.0,2500.0
2020-07-18,2020,7,7,2_1,2.0,1.0,1.0,43.0,109000.0,2534.8837209302324
2020-07-18,2020,7,7,2_0,2.0,1.0,1.0,86.0,129500.0,1505.8139534883721
2020-07-18,2020,7,7,2_0,3.0,2.0,1.0,76.0,140000.0,1842.1052631578948
2020-07-18,2020,7,7,3_1,3.0,2.0,1.0,77.0,129000.0,1675.3246753246754
2020-07-18,2020,7,7,2_0,4.0,3.0,2.0,147.0,239000.0,1625.8503401360545
2020-07-18,2020,7,7,0_1,3.0,3.0,2.0,68.0,395000.0,5808.823529411765
2020-11-09,2020,11,11,1_1,3.0,2.0,2.0,68.0,240000.0,3529.4117647058824
2020-11-09,2020,11,11,1_1,8.0,2.0,2.0,68.0,180000.0,2647.0588235294117
2021-03-01,2021,3,15,1_1,3.0,2.0,1.0,90.0,173000.0,1922.2222222222222
2021-03-01,2021,3,15,1_1,3.0,2.0,1.0,90.0,173000.0,1922.2222222222222
2021-03-01,2021,3,15,2_3,3.0,2.0,2.0,70.0,215000.0,3071.4285714285716
2021-03-01,2021,3,15,1_1,3.0,2.0,1.0,62.0,158000.0,2548.3870967741937
2021-03-01,2021,3,15,3_0,4.0,3.0,1.0,58.0,120000.0,2068.9655172413795
2020-08-03,2020,8,8,1_3,3.0,2.0,2.0,83.0,300000.0,3614.4578313253014
2020-08-03,2020,8,8,1_3,3.0,3.0,3.0,127.0,395000.0,3110.236220472441
2020-08-03,2020,8,8,1_2,3.0,3.0,3.0,250.0,820000.0,3280.0
2020-08-03,2020,8,8,1_1,3.0,1.0,1.0,74.0,174000.0,2351.3513513513512
2020-08-03,2020,8,8,2_1,3.0,2.0,1.0,68.0,168000.0,2470.5882352941176
2020-08-03,2020,8,8,1_3,3.0,2.0,2.0,83.0,300000.0,3614.4578313253014
2020-08-03,2020,8,8,3_1,3.0,2.0,1.0,65.0,162000.0,2492.3076923076924
2020-08-03,2020,8,8,1_1,3.0,2.0,1.0,92.0,179000.0,1945.6521739130435
2020-08-03,2020,8,8,1_1,3.0,2.0,1.0,59.0,177000.0,3000.0
2020-08-03,2020,8,8,1_2,4.0,3.0,1.0,70.0,264000.0,3771.4285714285716
2020-08-03,2020,8,8,0_1,4.0,3.0,1.0,89.0,370000.0,4157.303370786517
2020-06-11,2020,6,6,1_2,3.0,2.0,1.0,68.0,122000.0,1794.1176470588234
2020-06-11,2020,6,6,1_2,3.0,2.0,1.0,68.0,125500.0,1845.5882352941176
2020-06-11,2020,6,6,1_2,3.0,2.0,1.0,68.0,135000.0,1985.2941176470588
2020-06-11,2020,6,6,1_2,3.0,2.0,1.0,68.0,110000.0,1617.6470588235295
2020-06-11,2020,6,6,0_1,3.0,2.0,2.0,109.0,379000.0,3477.064220183486
2020-06-11,2020,6,6,1_0,2.0,1.0,1.0,50.0,95000.0,1900.0
2020-06-11,2020,6,6,1_1,3.0,2.0,1.0,108.0,180000.0,1666.6666666666667
2020-06-11,2020,6,6,3_0,3.0,2.0,1.0,70.0,70000.0,1000.0
2020-06-11,2020,6,6,1_0,3.0,2.0,1.0,45.0,74000.0,1644.4444444444443
2020-06-11,2020,6,6,0_1,4.0,3.0,2.0,75.0,260000.0,3466.6666666666665
2020-10-24,2020,10,10,1_1,1.0,2.0,1.0,45.0,175000.0,3888.8888888888887
2020-10-24,2020,10,10,0_1,3.0,2.0,2.0,68.0,289000.0,4250.0
2020-06-18,2020,6,6,1_2,2.0,2.0,2.0,68.0,235000.0,3455.8823529411766
2020-06-18,2020,6,6,1_2,1.0,2.0,1.0,68.0,163500.0,2404.4117647058824
2020-06-18,2020,6,6,1_2,3.0,2.0,3.0,68.0,490000.0,7205.882352941177
2020-06-18,2020,6,6,1_2,1.0,2.0,1.0,68.0,17200.0,252.94117647058823
2020-06-18,2020,6,6,1_2,3.0,2.0,1.0,68.0,114000.0,1676.4705882352941
2020-06-18,2020,6,6,1_2,3.0,2.0,1.0,68.0,125500.0,1845.5882352941176
2020-06-18,2020,6,6,1_0,1.0,2.0,1.0,38.0,48500.0,1276.3157894736842
2020-06-18,2020,6,6,0_1,3.0,2.0,1.0,45.0,130000.0,2888.8888888888887
2020-06-18,2020,6,6,1_3,2.0,1.0,1.0,42.0,175000.0,4166.666666666667
2020-06-18,2020,6,6,0_1,3.0,2.0,2.0,68.0,248000.0,3647.0588235294117
2020-06-18,2020,6,6,1_2,3.0,2.0,1.0,51.0,147000.0,2882.3529411764707
2020-06-18,2020,6,6,1_2,4.0,3.0,2.0,120.0,298000.0,2483.3333333333335
2021-02-10,2021,2,14,1_1,3.0,4.0,2.0,120.0,212000.0,1766.6666666666667
2021-02-10,2021,2,14,1_2,1.0,2.0,1.0,35.0,130000.0,3714.285714285714
2021-02-10,2021,2,14,1_2,3.0,2.0,1.0,73.0,139000.0,1904.109589041096
2021-02-10,2021,2,14,0_1,3.0,2.0,1.0,50.0,265000.0,5300.0
2021-02-10,2021,2,14,2_3,3.0,2.0,1.0,55.0,162000.0,2945.4545454545455
2021-02-10,2021,2,14,1_0,5.0,4.0,2.0,99.0,180000.0,1818.1818181818182
2021-04-25,2021,4,16,1_2,3.0,2.0,1.0,36.0,171000.0,4750.0
2020-05-28,2020,5,5,1_1,3.0,2.0,1.0,34.0,120000.0,3529.4117647058824
2020-05-28,2020,5,5,1_1,2.0,1.0,1.0,44.0,79000.0,1795.4545454545455
2020-05-28,2020,5,5,1_0,2.0,1.0,1.0,62.0,95000.0,1532.258064516129
2020-05-28,2020,5,5,1_2,3.0,2.0,1.0,58.0,147000.0,2534.4827586206898
2020-05-28,2020,5,5,2_1,3.0,2.0,1.0,90.0,195000.0,2166.6666666666665
2020-05-28,2020,5,5,3_4,3.0,2.0,2.0,125.0,350000.0,2800.0
2020-05-28,2020,5,5,3_4,3.0,2.0,2.0,128.0,320000.0,2500.0
2020-05-28,2020,5,5,1_1,3.0,2.0,3.0,81.0,275000.0,3395.061728395062
2020-11-13,2020,11,11,1_2,3.0,2.0,2.0,63.0,198000.0,3142.8571428571427
2020-11-13,2020,11,11,1_1,3.0,2.0,1.0,68.0,162500.0,2389.705882352941
2020-10-05,2020,10,10,1_1,4.0,2.0,2.0,68.0,445000.0,6544.117647058823
2020-10-05,2020,10,10,2_1,3.0,2.0,1.0,68.0,159000.0,2338.235294117647
2020-10-05,2020,10,10,0_1,3.0,2.0,1.0,80.0,190000.0,2375.0
2020-09-01,2020,9,9,1_1,3.0,1.0,1.0,46.0,105000.0,2282.608695652174
2020-09-01,2020,9,9,1_0,3.0,2.0,1.0,74.0,150000.0,2027.027027027027
2020-09-01,2020,9,9,0_1,3.0,4.0,3.0,120.0,250000.0,2083.3333333333335
2020-09-01,2020,9,9,1_1,1.0,2.0,1.0,31.0,120000.0,3870.967741935484
2020-09-01,2020,9,9,0_1,1.0,1.0,1.0,52.0,175000.0,3365.3846153846152
2020-09-01,2020,9,9,0_1,1.0,3.0,2.0,160.0,345000.0,2156.25
2020-09-01,2020,9,9,2_1,2.0,1.0,1.0,40.0,89000.0,2225.0
2020-09-01,2020,9,9,2_1,3.0,2.0,1.0,46.0,95000.0,2065.217391304348
2020-09-01,2020,9,9,1_1,3.0,2.0,2.0,67.0,220000.0,3283.582089552239
2020-09-01,2020,9,9,1_1,4.0,2.0,2.0,58.0,114500.0,1974.1379310344828
2020-09-01,2020,9,9,0_1,5.0,3.0,3.0,215.0,550000.0,2558.139534883721
2021-02-04,2021,2,14,1_1,1.0,2.0,1.0,32.0,89000.0,2781.25
2021-02-04,2021,2,14,1_2,2.0,1.0,1.0,68.0,167000.0,2455.8823529411766
2021-02-04,2021,2,14,2_4,3.0,3.0,2.0,68.0,595000.0,8750.0
2021-02-04,2021,2,14,2_4,3.0,3.0,2.0,68.0,595000.0,8750.0
2021-02-04,2021,2,14,0_1,3.0,3.0,2.0,68.0,304000.0,4470.588235294118
2021-02-04,2021,2,14,0_1,4.0,3.0,3.0,108.0,330000.0,3055.5555555555557
2021-03-12,2021,3,15,3_1,2.0,1.0,1.0,43.0,113500.0,2639.5348837209303
2021-03-12,2021,3,15,1_2,2.0,1.0,1.0,39.0,108000.0,2769.230769230769
2021-03-12,2021,3,15,1_2,3.0,2.0,1.0,68.0,350000.0,5147.058823529412
2021-03-12,2021,3,15,1_2,3.0,2.0,1.0,52.0,175000.0,3365.3846153846152
2021-03-12,2021,3,15,1_2,3.0,2.0,2.0,68.0,270000.0,3970.5882352941176
2021-03-12,2021,3,15,2_3,4.0,3.0,2.0,77.0,249000.0,3233.7662337662337
2021-03-12,2021,3,15,1_1,4.0,3.0,2.0,119.0,270000.0,2268.90756302521
2021-03-12,2021,3,15,0_1,5.0,3.0,4.0,68.0,1550000.0,22794.117647058825
2021-03-12,2021,3,15,1_1,7.0,5.0,3.0,126.0,310000.0,2460.3174603174602
2020-06-03,2020,6,6,0_1,3.0,2.0,2.0,53.0,210000.0,3962.264150943396
2020-06-03,2020,6,6,1_0,2.0,1.0,1.0,67.0,181000.0,2701.492537313433
2020-06-03,2020,6,6,1_1,3.0,3.0,2.0,100.0,230000.0,2300.0
2020-06-03,2020,6,6,1_1,1.0,2.0,1.0,68.0,99000.0,1455.8823529411766
2020-06-03,2020,6,6,0_1,3.0,2.0,2.0,72.0,235000.0,3263.8888888888887
2020-06-03,2020,6,6,1_3,3.0,2.0,2.0,66.0,220000.0,3333.3333333333335
2020-06-03,2020,6,6,1_1,3.0,2.0,1.0,55.0,128000.0,2327.2727272727275
2021-03-21,2021,3,15,1_1,1.0,2.0,1.0,68.0,90900.0,1336.764705882353
2021-03-21,2021,3,15,1_1,1.0,2.0,1.0,68.0,103010.0,1514.8529411764705
2021-03-21,2021,3,15,1_1,2.0,2.0,2.0,68.0,149550.0,2199.264705882353
2021-03-21,2021,3,15,1_1,2.0,2.0,2.0,68.0,242275.0,3562.8676470588234
2021-03-21,2021,3,15,1_1,2.0,2.0,2.0,68.0,178525.0,2625.3676470588234
2021-03-21,2021,3,15,1_1,1.0,2.0,1.0,68.0,96010.0,1411.9117647058824
2021-03-21,2021,3,15,1_1,2.0,2.0,2.0,68.0,149525.0,2198.8970588235293
2021-03-21,2021,3,15,0_1,1.0,2.0,1.0,44.0,126843.0,2882.7954545454545
2021-03-21,2021,3,15,0_1,1.0,2.0,1.0,98.0,277158.0,2828.1428571428573
2021-03-21,2021,3,15,0_1,1.0,2.0,1.0,45.0,127155.0,2825.6666666666665
2021-03-21,2021,3,15,0_1,1.0,2.0,1.0,45.0,138211.0,3071.3555555555554
2021-03-21,2021,3,15,0_1,1.0,2.0,1.0,37.0,115923.0,3133.054054054054
2021-03-21,2021,3,15,1_0,2.0,1.0,1.0,46.0,116780.0,2538.695652173913
2021-03-21,2021,3,15,0_1,2.0,1.0,1.0,57.0,177108.0,3107.157894736842
2021-03-21,2021,3,15,0_1,2.0,1.0,1.0,57.0,162939.0,2858.5789473684213
2021-03-21,2021,3,15,0_1,5.0,3.0,4.0,302.0,890000.0,2947.019867549669
2021-02-05,2021,2,14,1_1,3.0,1.0,1.0,40.0,130000.0,3250.0
2021-02-05,2021,2,14,1_0,3.0,2.0,1.0,68.0,105460.0,1550.8823529411766
2021-02-05,2021,2,14,1_0,3.0,1.0,1.0,68.0,123715.0,1819.3382352941176
2021-02-05,2021,2,14,0_1,3.0,3.0,2.0,68.0,304000.0,4470.588235294118
2021-02-05,2021,2,14,0_1,3.0,4.0,3.0,68.0,799000.0,11750.0
2021-02-05,2021,2,14,0_1,3.0,4.0,3.0,68.0,799000.0,11750.0
2021-02-05,2021,2,14,1_1,1.0,2.0,1.0,68.0,100000.0,1470.5882352941176
2021-02-05,2021,2,14,1_0,3.0,2.0,2.0,88.0,195000.0,2215.909090909091
2021-02-05,2021,2,14,2_2,4.0,3.0,1.0,68.0,142900.0,2101.470588235294
2020-12-06,2020,12,12,2_0,2.0,1.0,1.0,35.0,95900.0,2740.0
2020-12-06,2020,12,12,1_2,2.0,1.0,1.0,57.0,162000.0,2842.1052631578946
2020-12-06,2020,12,12,0_1,2.0,1.0,1.0,55.0,190500.0,3463.6363636363635
2020-12-06,2020,12,12,1_1,1.0,1.0,1.0,43.0,108000.0,2511.6279069767443
2020-12-06,2020,12,12,1_1,2.0,1.0,1.0,56.0,157000.0,2803.5714285714284
2020-12-06,2020,12,12,2_0,3.0,2.0,1.0,125.0,142800.0,1142.4
2020-12-06,2020,12,12,2_0,3.0,2.0,1.0,70.0,126200.0,1802.857142857143
2020-12-06,2020,12,12,2_0,3.0,2.0,1.0,70.0,118500.0,1692.857142857143
2020-12-06,2020,12,12,2_3,3.0,2.0,2.0,67.0,210800.0,3146.268656716418
2020-12-06,2020,12,12,1_1,3.0,2.0,1.0,66.0,160400.0,2430.3030303030305
2020-12-06,2020,12,12,1_1,3.0,2.0,1.0,63.0,162200.0,2574.6031746031745
2020-12-06,2020,12,12,1_1,3.0,2.0,1.0,66.0,162300.0,2459.090909090909
2020-12-06,2020,12,12,2_3,3.0,2.0,2.0,67.0,215000.0,3208.955223880597
2020-12-06,2020,12,12,2_3,4.0,3.0,2.0,88.0,231600.0,2631.818181818182
2020-12-06,2020,12,12,1_1,4.0,3.0,1.0,83.0,167000.0,2012.0481927710844
2020-12-06,2020,12,12,1_1,4.0,3.0,1.0,83.0,171900.0,2071.0843373493976
2020-12-06,2020,12,12,1_1,4.0,3.0,1.0,83.0,183200.0,2207.2289156626507
2020-12-06,2020,12,12,2_3,4.0,3.0,2.0,88.0,239600.0,2722.7272727272725
2020-12-06,2020,12,12,1_1,3.0,3.0,2.0,121.0,319000.0,2636.3636363636365
2020-12-06,2020,12,12,0_1,3.0,3.0,3.0,145.0,649000.0,4475.862068965517
2020-12-06,2020,12,12,0_1,3.0,3.0,3.0,146.0,641000.0,4390.41095890411
2020-12-06,2020,12,12,2_3,2.0,1.0,1.0,51.0,170700.0,3347.0588235294117
2020-12-06,2020,12,12,2_3,2.0,1.0,1.0,48.0,155300.0,3235.4166666666665
2020-12-06,2020,12,12,2_3,2.0,1.0,1.0,44.0,166000.0,3772.7272727272725
2020-12-06,2020,12,12,2_3,2.0,1.0,1.0,44.0,163600.0,3718.181818181818
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,59.0,169000.0,2864.406779661017
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,59.0,171900.0,2913.5593220338983
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,59.0,178200.0,3020.3389830508477
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,59.0,158200.0,2681.35593220339
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,59.0,179300.0,3038.9830508474574
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,57.0,183000.0,3210.5263157894738
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,56.0,174700.0,3119.6428571428573
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,50.0,170700.0,3414.0
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,59.0,193300.0,3276.271186440678
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,50.0,175200.0,3504.0
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,52.0,180900.0,3478.846153846154
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,52.0,183400.0,3526.923076923077
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,52.0,185000.0,3557.6923076923076
2020-12-06,2020,12,12,2_3,3.0,2.0,1.0,59.0,213000.0,3610.169491525424
2020-12-06,2020,12,12,1_0,2.0,1.0,1.0,50.0,166000.0,3320.0
2020-12-06,2020,12,12,1_0,2.0,1.0,1.0,59.0,192700.0,3266.101694915254
2020-12-06,2020,12,12,1_0,2.0,1.0,1.0,49.0,170600.0,3481.6326530612246
2020-12-06,2020,12,12,1_0,2.0,1.0,1.0,59.0,195900.0,3320.3389830508477
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,198000.0,2571.4285714285716
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,206300.0,2679.220779220779
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,240800.0,3127.2727272727275
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,230200.0,2989.6103896103896
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,226400.0,2940.2597402597403
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,223400.0,2901.2987012987014
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,74.0,214600.0,2900.0
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,240900.0,3128.5714285714284
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,230500.0,2993.5064935064934
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,74.0,210200.0,2840.5405405405404
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,213200.0,2768.8311688311687
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,258000.0,3350.6493506493507
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,243000.0,3155.844155844156
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,74.0,227400.0,3072.972972972973
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,216900.0,2816.883116883117
2020-12-06,2020,12,12,1_0,3.0,2.0,1.0,77.0,238400.0,3096.103896103896
2020-05-20,2020,5,5,3_0,2.0,1.0,1.0,44.0,109000.0,2477.2727272727275
2020-05-20,2020,5,5,1_1,3.0,2.0,1.0,80.0,180000.0,2250.0
2020-05-20,2020,5,5,4_5,3.0,2.0,2.0,87.0,350000.0,4022.9885057471265
2020-05-20,2020,5,5,4_5,3.0,2.0,2.0,87.0,350000.0,4022.9885057471265
2020-05-20,2020,5,5,1_1,3.0,2.0,1.0,65.0,225000.0,3461.5384615384614
2020-05-20,2020,5,5,1_1,3.0,2.0,2.0,65.0,225000.0,3461.5384615384614
2020-05-20,2020,5,5,0_1,3.0,3.0,2.0,190.0,740000.0,3894.7368421052633
2020-05-20,2020,5,5,0_1,3.0,3.0,2.0,190.0,740000.0,3894.7368421052633
2020-05-20,2020,5,5,0_1,3.0,3.0,2.0,190.0,740000.0,3894.7368421052633
2020-05-20,2020,5,5,1_0,4.0,3.0,2.0,136000.0,235000.0,1.7279411764705883
2021-01-31,2021,1,13,3_1,2.0,1.0,1.0,68.0,69800.0,1026.4705882352941
2021-01-15,2021,1,13,2_4,2.0,1.0,1.0,40.0,175000.0,4375.0
2021-02-28,2021,2,14,1_1,2.0,1.0,1.0,93.0,143000.0,1537.6344086021506
2021-02-28,2021,2,14,2_1,2.0,1.0,1.0,93.0,166860.0,1794.1935483870968
2021-02-28,2021,2,14,2_1,3.0,2.0,1.0,76.0,150400.0,1978.9473684210527
2021-02-28,2021,2,14,2_1,3.0,2.0,1.0,78.0,182310.0,2337.3076923076924
2021-02-28,2021,2,14,1_1,3.0,2.0,1.0,93.0,236000.0,2537.6344086021504
2021-01-08,2021,1,13,1_0,1.0,2.0,1.0,30.0,72000.0,2400.0
2021-03-03,2021,3,15,0_1,3.0,1.0,1.0,97.0,219000.0,2257.7319587628867
2020-10-25,2020,10,10,0_1,3.0,2.0,2.0,145.0,649000.0,4475.862068965517
2020-10-25,2020,10,10,3_5,3.0,2.0,2.0,68.0,350000.0,5147.058823529412
2020-10-25,2020,10,10,3_5,3.0,2.0,2.0,68.0,350000.0,5147.058823529412
2020-10-25,2020,10,10,0_1,3.0,2.0,2.0,145.0,649000.0,4475.862068965517
2020-06-02,2020,6,6,1_1,3.0,2.0,1.0,68.0,108000.0,1588.235294117647
2020-06-02,2020,6,6,1_1,3.0,2.0,1.0,68.0,199000.0,2926.470588235294
2020-06-02,2020,6,6,1_1,2.0,2.0,2.0,68.0,312000.0,4588.235294117647
2020-06-02,2020,6,6,1_1,3.0,2.0,3.0,68.0,436000.0,6411.764705882353
2020-06-02,2020,6,6,1_3,3.0,2.0,2.0,59.0,240000.0,4067.7966101694915
2020-06-02,2020,6,6,2_1,3.0,2.0,2.0,74.0,175000.0,2364.864864864865
2021-04-03,2021,4,16,1_2,1.0,2.0,1.0,42.0,120000.0,2857.1428571428573
2021-02-25,2021,2,14,2_3,3.0,2.0,1.0,70.0,205000.0,2928.5714285714284
2021-02-25,2021,2,14,1_1,1.0,2.0,1.0,29.0,115000.0,3965.5172413793102
2021-02-25,2021,2,14,1_2,1.0,2.0,1.0,68.0,97000.0,1426.4705882352941
2021-02-25,2021,2,14,1_2,3.0,2.0,1.0,47.0,179000.0,3808.5106382978724
2021-02-25,2021,2,14,2_1,3.0,2.0,1.0,50.0,115000.0,2300.0
2021-02-25,2021,2,14,3_1,3.0,2.0,1.0,51.0,149500.0,2931.372549019608
2020-08-14,2020,8,8,1_0,2.0,1.0,1.0,49.0,113600.0,2318.3673469387754
2020-08-14,2020,8,8,2_3,2.0,1.0,1.0,51.0,108545.0,2128.3333333333335
2020-08-14,2020,8,8,2_3,1.0,1.0,1.0,37.0,86625.0,2341.2162162162163
2020-08-14,2020,8,8,2_3,3.0,2.0,1.0,66.0,148995.0,2257.5
2020-08-14,2020,8,8,2_3,3.0,2.0,2.0,99.0,200726.0,2027.5353535353536
2021-03-08,2021,3,15,1_1,2.0,1.0,1.0,68.0,133950.0,1969.8529411764705
2021-03-08,2021,3,15,2_1,3.0,2.0,1.0,74.0,140000.0,1891.8918918918919
2021-03-08,2021,3,15,1_1,4.0,3.0,2.0,68.0,273980.0,4029.1176470588234
2021-03-08,2021,3,15,0_1,5.0,3.0,3.0,215.0,550000.0,2558.139534883721
2020-07-11,2020,7,7,1_2,3.0,2.0,2.0,77.0,236000.0,3064.935064935065
2020-07-11,2020,7,7,1_2,3.0,2.0,2.0,77.0,239000.0,3103.896103896104
2020-07-11,2020,7,7,1_2,3.0,1.0,1.0,52.0,132500.0,2548.076923076923
2020-07-11,2020,7,7,1_1,3.0,1.0,1.0,74.0,174000.0,2351.3513513513512
2020-07-11,2020,7,7,0_1,3.0,1.0,1.0,55.0,155000.0,2818.181818181818
2020-07-11,2020,7,7,0_1,3.0,1.0,1.0,70.0,145000.0,2071.4285714285716
2020-07-11,2020,7,7,0_1,3.0,1.0,1.0,55.0,155000.0,2818.181818181818
2020-07-11,2020,7,7,1_2,3.0,2.0,2.0,77.0,239000.0,3103.896103896104
2020-07-11,2020,7,7,1_1,3.0,1.0,1.0,74.0,174000.0,2351.3513513513512
2020-07-11,2020,7,7,0_1,3.0,1.0,1.0,103.0,160000.0,1553.3980582524273
2020-07-11,2020,7,7,1_2,3.0,1.0,1.0,52.0,132500.0,2548.076923076923
2020-07-11,2020,7,7,1_1,3.0,1.0,1.0,74.0,174000.0,2351.3513513513512
2020-07-11,2020,7,7,0_1,3.0,1.0,1.0,53.0,150000.0,2830.188679245283
2020-07-11,2020,7,7,0_1,3.0,1.0,1.0,70.0,145000.0,2071.4285714285716
